emp_no,first_name,last_name,birth_date,from_date,to_date,title
275885,IEEE,Cesareni,1964-11-16,1995-05-26,9999-01-01,Technique Leader
275895,Serge,Bellone,1964-05-28,1995-06-26,9999-01-01,Senior Engineer
275918,Leon,Llado,1964-10-10,1994-03-16,9999-01-01,Technique Leader
275919,Kazuhisa,Mamelak,1964-02-18,1994-05-08,9999-01-01,Senior Engineer
275969,Hsiangchu,Brandsma,1964-06-28,1993-09-10,9999-01-01,Senior Staff
275994,Uma,Prampolini,1965-01-29,1991-02-21,9999-01-01,Senior Engineer
276011,Rafael,Tsukuda,1964-08-08,1987-01-08,9999-01-01,Senior Engineer
276017,Eran,Msuda,1964-08-22,1994-02-03,9999-01-01,Senior Staff
276027,Holgard,Stavenow,1965-01-04,1986-02-28,9999-01-01,Senior Staff
276036,Fei,Krogh,1964-03-16,1998-10-06,9999-01-01,Senior Staff
276052,Lakshmi,Eldridge,1964-12-05,1986-12-08,9999-01-01,Senior Engineer
276059,Marlo,Furudate,1964-09-20,1995-05-23,9999-01-01,Senior Staff
276061,Wojceich,Staelin,1964-06-08,1992-11-20,9999-01-01,Senior Engineer
276082,Genki,Kruskal,1964-10-18,1990-11-12,9999-01-01,Senior Engineer
276100,Giao,Siegrist,1964-06-11,1986-03-29,9999-01-01,Senior Engineer
276110,Youjian,Strandh,1964-11-12,1991-02-27,9999-01-01,Senior Staff
276116,Mary,Bazzichi,1964-10-15,1989-01-07,9999-01-01,Senior Staff
276150,Rosella,Asmuth,1964-02-20,1986-09-28,9999-01-01,Senior Staff
276155,Pragnesh,Rehfuss,1964-12-22,1989-06-12,9999-01-01,Senior Staff
276172,Mohammed,Morrow,1964-01-19,1992-12-31,9999-01-01,Senior Engineer
276184,Mari,Swick,1965-01-10,1991-04-08,9999-01-01,Senior Staff
276186,Sajjad,Vecchi,1965-01-30,1993-06-02,9999-01-01,Senior Staff
276187,Nirmal,Delaune,1964-08-18,1994-08-09,9999-01-01,Senior Engineer
276189,Isaac,Klerer,1965-01-10,1995-03-19,9999-01-01,Senior Staff
276192,Shridhar,Bach,1964-09-30,1991-06-21,9999-01-01,Senior Engineer
276206,Jaewoo,Kugler,1964-09-21,1988-03-17,9999-01-01,Senior Engineer
276217,Shakhar,Bahr,1964-04-27,1993-04-21,9999-01-01,Senior Engineer
276235,Huan,Trelles,1964-12-20,1992-09-03,9999-01-01,Senior Staff
276237,Elvia,Kawashima,1964-02-21,1985-09-24,9999-01-01,Senior Engineer
276301,Ingmar,Boreale,1964-01-15,1988-01-28,9999-01-01,Senior Staff
276308,Aram,Slutz,1964-12-12,1993-11-14,9999-01-01,Senior Staff
276309,LiMin,Leonhardt,1964-11-16,1999-02-07,9999-01-01,Technique Leader
276313,Bogdan,Pews,1964-06-16,1985-12-21,9999-01-01,Senior Engineer
276382,Marc,Matzke,1964-10-27,1993-12-16,9999-01-01,Senior Engineer
276387,Alois,Stiles,1964-01-18,1993-09-10,9999-01-01,Senior Staff
276401,Danel,Benner,1964-03-31,1991-02-05,9999-01-01,Senior Staff
276402,Xinan,Pokrovskii,1964-06-28,1993-06-29,9999-01-01,Senior Engineer
276406,Mizuhito,Nitto,1964-06-11,1986-12-20,9999-01-01,Senior Staff
276420,Owen,Bugaenko,1964-05-09,1990-12-16,9999-01-01,Senior Engineer
276424,Fay,Bonifati,1964-05-02,1994-06-02,9999-01-01,Senior Engineer
276445,Atilio,Randi,1965-01-27,1988-07-02,9999-01-01,Senior Engineer
276472,Hideyuki,Flanders,1965-01-27,1988-11-10,9999-01-01,Senior Engineer
276478,Kitty,Assaf,1964-05-24,1994-12-07,9999-01-01,Senior Engineer
276501,Dulce,Erev,1964-05-28,1991-09-05,9999-01-01,Senior Staff
276563,Gift,Solares,1965-01-01,1995-08-01,9999-01-01,Senior Staff
276568,Leen,Kohling,1964-05-17,1991-04-30,9999-01-01,Senior Staff
276583,Uno,Driscoll,1964-06-09,1989-03-20,9999-01-01,Senior Staff
276596,Piyawadee,Gihr,1964-10-11,1989-10-29,9999-01-01,Senior Staff
276603,Haldon,Vendrig,1964-11-17,1993-05-08,9999-01-01,Senior Staff
276604,Shichao,Hainaut,1964-08-21,1990-10-16,9999-01-01,Senior Staff
276624,Kotesh,Pena,1964-01-03,1995-01-30,9999-01-01,Senior Engineer
276634,Dmitry,Rosin,1964-01-23,1990-07-29,9999-01-01,Senior Staff
276638,Navin,Loncour,1964-12-20,1996-02-15,9999-01-01,Senior Engineer
276652,Tokuyasu,Busillo,1964-03-31,1986-03-01,9999-01-01,Senior Staff
276690,Gor,Antonisse,1964-10-06,1988-11-06,9999-01-01,Senior Engineer
276737,Jayesh,Vitiello,1964-04-05,1989-05-10,9999-01-01,Senior Engineer
276738,Dinah,Khalil,1964-06-10,1991-08-23,9999-01-01,Senior Engineer
276753,Kristin,Veevers,1964-12-05,1985-10-09,9999-01-01,Senior Engineer
276783,Falguni,Giarratana,1964-04-12,1990-02-08,9999-01-01,Senior Staff
276785,Lubomir,Mahmud,1964-08-27,1989-05-31,9999-01-01,Senior Engineer
276794,Padma,Kalafatis,1964-06-07,1986-05-24,9999-01-01,Senior Engineer
276809,Wojceich,Perez,1964-08-22,1994-04-03,9999-01-01,Senior Staff
276828,Kellyn,Baja,1964-10-20,1989-08-01,9999-01-01,Senior Staff
276852,Jianhui,Gerteisen,1964-05-23,1991-09-27,9999-01-01,Senior Engineer
276856,Nirmal,Qiwen,1964-09-29,1993-12-31,9999-01-01,Senior Engineer
276899,Menkae,Sankaranarayanan,1964-06-23,1986-02-09,9999-01-01,Senior Staff
276916,Moss,Bruckman,1964-12-16,1986-05-29,9999-01-01,Senior Engineer
276936,Tiina,Geffroy,1964-05-12,1995-01-01,9999-01-01,Senior Engineer
276938,Moss,Remmers,1964-04-08,1985-06-04,9999-01-01,Senior Engineer
276940,Sukumar,Yamaashi,1964-12-14,1989-05-27,9999-01-01,Senior Engineer
276958,Snehasis,Litzkow,1964-09-18,1994-10-26,9999-01-01,Senior Engineer
276964,Honesty,Gargeya,1964-11-25,1993-12-26,9999-01-01,Senior Engineer
276967,Vidya,Boguraev,1964-04-26,1994-03-08,9999-01-01,Senior Staff
276991,Jaana,Savasere,1964-06-12,1990-05-04,9999-01-01,Senior Engineer
277028,Sreekrishna,Georgakopoulos,1964-04-28,1994-08-12,9999-01-01,Senior Staff
277061,Pradeep,Sinicrope,1964-05-14,1987-04-29,9999-01-01,Technique Leader
277089,Fayez,Gien,1964-02-03,1993-04-21,9999-01-01,Senior Engineer
277115,Qiwen,Champarnaud,1964-04-30,1988-02-25,9999-01-01,Senior Staff
277140,Fei,Oberman,1964-05-15,1995-08-28,9999-01-01,Senior Staff
277149,Kellie,Spinelli,1964-05-31,2001-11-06,9999-01-01,Senior Staff
277158,Ulises,Cheshire,1964-07-31,1990-07-18,9999-01-01,Senior Staff
277191,Monique,Navazio,1964-12-22,1991-01-10,9999-01-01,Senior Engineer
277219,Kenroku,Naumovich,1964-12-16,1994-01-11,9999-01-01,Senior Staff
277221,Marie,Polupanov,1964-03-23,1992-01-22,9999-01-01,Senior Engineer
277227,Breannda,Encarnacion,1964-03-01,1999-08-05,9999-01-01,Senior Engineer
277229,Satoru,Merks,1964-03-05,1994-05-31,9999-01-01,Technique Leader
277233,Alain,Jeong,1964-11-24,1994-01-16,9999-01-01,Senior Staff
277251,Sreekrishna,Gluchowski,1964-03-06,1988-05-06,9999-01-01,Senior Engineer
277254,Lucien,Zambonelli,1964-06-10,1986-03-08,9999-01-01,Technique Leader
277261,Sashi,Kalloufi,1964-04-04,1985-11-17,9999-01-01,Senior Staff
277284,Arunas,Verhaegen,1964-03-21,1995-01-09,9999-01-01,Senior Engineer
277316,Vitali,Rothenberg,1965-01-03,1989-10-04,9999-01-01,Senior Staff
277324,Shridhar,Halloran,1964-04-02,1999-06-19,9999-01-01,Senior Staff
277344,Divine,Bratten,1964-03-27,1987-11-16,9999-01-01,Senior Staff
277362,Uzi,Kugler,1965-01-09,1991-01-12,9999-01-01,Senior Staff
277374,Ramya,Paciorek,1964-04-05,1988-03-13,9999-01-01,Senior Engineer
277420,Rayond,Schach,1965-01-16,1995-04-22,9999-01-01,Senior Engineer
277431,Jayesh,McDermid,1964-06-12,1993-03-31,9999-01-01,Senior Engineer
277434,Angus,Kropf,1964-02-18,1986-10-16,9999-01-01,Senior Engineer
277454,Lucian,Debuse,1964-07-23,1993-01-17,9999-01-01,Senior Engineer
277466,Josyula,Brattka,1964-11-15,1998-03-13,9999-01-01,Technique Leader
277469,Yagil,Swiss,1964-06-01,1986-05-28,9999-01-01,Senior Engineer
277489,Rimli,Lorho,1964-04-14,1988-10-30,9999-01-01,Senior Engineer
277530,Udi,Cichocki,1964-12-03,1991-03-25,9999-01-01,Senior Engineer
277551,Shugo,Kossowski,1964-09-22,1999-04-02,9999-01-01,Senior Staff
277563,Yinghua,Kavanagh,1964-07-17,1991-03-13,9999-01-01,Senior Staff
277590,KayLiang,Skafidas,1964-10-03,1995-05-24,9999-01-01,Senior Engineer
277611,Vishu,Garnham,1964-01-28,1993-01-01,9999-01-01,Senior Engineer
277613,Lena,Suri,1964-02-26,1985-10-14,9999-01-01,Senior Engineer
277692,Martijn,Melski,1964-04-12,1988-09-15,9999-01-01,Senior Engineer
277706,Jianhua,Potthoff,1964-01-26,1999-11-22,9999-01-01,Senior Engineer
277739,Arif,Uchoa,1964-09-15,1988-05-11,9999-01-01,Senior Engineer
277777,Herbert,Itzigehl,1965-01-27,1990-07-04,9999-01-01,Senior Engineer
277787,Aluzio,Chenoweth,1964-01-13,1990-08-24,9999-01-01,Senior Staff
277829,Michaela,Fandrianto,1965-01-22,1986-06-02,9999-01-01,Senior Engineer
277831,Ipke,Bahr,1964-06-23,1996-04-29,9999-01-01,Senior Engineer
277844,Chikako,Erez,1964-05-29,1992-08-10,9999-01-01,Senior Staff
277880,Gina,Mapelli,1964-05-10,1993-11-15,9999-01-01,Senior Engineer
277925,Horward,Ellozy,1964-08-02,1995-06-07,9999-01-01,Senior Engineer
277955,Luise,Ramras,1964-10-22,1990-05-30,9999-01-01,Senior Staff
277957,Chuanyi,Janocha,1964-03-21,1986-03-12,9999-01-01,Senior Engineer
277988,Seongbae,Luit,1964-04-15,1988-05-04,9999-01-01,Senior Engineer
278002,Remko,Ruther,1964-06-26,1990-11-17,9999-01-01,Senior Staff
278005,Mitchel,Karnin,1964-07-20,1993-09-17,9999-01-01,Senior Staff
278017,Stepehn,Peres,1964-03-14,1995-03-15,9999-01-01,Senior Staff
278019,Maren,Conry,1964-09-09,1985-02-17,9999-01-01,Senior Staff
278060,Pantung,Kaiserswerth,1964-03-16,1989-10-23,9999-01-01,Senior Engineer
278064,Subhankar,Salverda,1964-11-15,1990-03-21,9999-01-01,Senior Staff
278093,Marek,Benantar,1964-11-11,1999-09-02,9999-01-01,Senior Staff
278145,Djelloul,Steenbeek,1964-11-14,1992-03-30,9999-01-01,Senior Engineer
278149,Yahiko,Imataki,1964-04-08,1990-07-03,9999-01-01,Senior Engineer
278176,Uwe,Iisaku,1964-06-27,1988-12-07,9999-01-01,Senior Engineer
278186,Golgen,Rabejac,1964-02-17,1986-01-04,9999-01-01,Senior Engineer
278198,Zeljko,Birke,1964-04-15,1989-08-29,9999-01-01,Senior Engineer
278221,Dung,Varker,1964-11-07,1997-07-22,9999-01-01,Senior Engineer
278268,Gen,Kuszyk,1964-04-05,1991-08-04,9999-01-01,Senior Staff
278305,Minghong,Schoegge,1964-03-23,1997-04-20,9999-01-01,Senior Engineer
278347,Oldrich,Paciorek,1964-03-12,1989-09-13,9999-01-01,Senior Staff
278355,Laurentiu,Redmiles,1964-09-18,1990-05-16,9999-01-01,Senior Staff
278386,Caolyn,Poujol,1965-01-15,1995-12-03,9999-01-01,Technique Leader
278431,Jianhui,Jayawardene,1964-11-23,1997-05-06,9999-01-01,Senior Engineer
278437,Zito,Ermel,1964-12-22,1993-08-16,9999-01-01,Senior Engineer
278452,Sudhanshu,Toyoshima,1965-01-07,1987-08-29,9999-01-01,Senior Staff
278520,Gunilla,Chiola,1964-07-21,1999-03-24,9999-01-01,Senior Engineer
278536,Munenori,Shobatake,1965-01-14,1992-01-10,9999-01-01,Senior Staff
278549,Jaana,Werthner,1965-01-02,1989-07-27,9999-01-01,Senior Staff
278552,Maik,Emmerich,1964-11-11,1988-09-04,9999-01-01,Senior Staff
278566,Lillian,Marakhovsky,1964-06-26,1992-11-18,9999-01-01,Senior Staff
278568,Hugo,McAlpine,1964-10-30,2001-07-22,9999-01-01,Senior Staff
278569,Lucian,Impagliazzo,1964-12-29,1994-10-23,9999-01-01,Senior Engineer
278572,Serif,Fordan,1964-04-04,1989-05-06,9999-01-01,Senior Staff
278574,Heekeun,Milicia,1964-11-28,1994-08-04,9999-01-01,Senior Engineer
278581,Shakhar,Aamodt,1964-05-06,1987-01-20,9999-01-01,Senior Staff
278590,Hugh,Nishimukai,1964-10-08,1998-10-03,9999-01-01,Senior Engineer
278594,Mona,Servi,1964-02-18,1996-04-09,9999-01-01,Senior Staff
278645,Marko,Setia,1964-08-28,1989-07-01,9999-01-01,Senior Staff
278655,Ramya,Hammerschmidt,1964-02-29,1994-08-05,9999-01-01,Senior Staff
278661,Jiong,Butterworth,1964-08-04,1993-05-15,9999-01-01,Senior Staff
278739,Kenroku,Adachi,1964-04-22,1990-06-07,9999-01-01,Senior Engineer
278779,Lillian,Driscoll,1964-05-16,1993-10-25,9999-01-01,Senior Staff
278787,Adil,Lamma,1964-01-19,1986-04-29,9999-01-01,Senior Staff
278805,Arto,Kobara,1964-03-03,1995-06-04,9999-01-01,Senior Staff
278819,Marjo,Pardalos,1964-04-09,1985-04-28,9999-01-01,Technique Leader
278831,Sanjoy,Badache,1964-09-03,1994-02-22,9999-01-01,Senior Staff
278840,Kiyokazu,Pettey,1964-05-01,1991-01-06,9999-01-01,Senior Engineer
278846,Margo,Horswill,1964-05-26,1991-08-26,9999-01-01,Senior Engineer
278854,Harjit,Hennings,1964-06-19,1993-07-08,9999-01-01,Senior Staff
278858,Chinhyun,Boissier,1964-08-04,1996-04-10,9999-01-01,Senior Engineer
278888,Sakthirel,Steinauer,1964-11-14,1997-03-07,9999-01-01,Senior Staff
278904,Branimir,Veeraraghavan,1964-07-12,1985-08-19,9999-01-01,Senior Engineer
278919,Leszek,Krohn,1964-05-13,1992-09-02,9999-01-01,Senior Staff
278925,Malu,Fiutem,1964-02-18,1994-09-30,9999-01-01,Senior Staff
278927,Saniya,Argence,1964-02-23,1993-01-02,9999-01-01,Technique Leader
278932,Miyeon,Maierhofer,1964-12-21,1994-07-24,9999-01-01,Senior Staff
278953,Jeanna,Ghandeharizadeh,1965-01-26,1990-08-11,9999-01-01,Senior Engineer
278979,Nirmal,Vanwelkenhuysen,1964-11-29,1989-10-06,9999-01-01,Senior Staff
279031,Arlette,Falck,1964-03-17,1990-06-30,9999-01-01,Senior Staff
279046,Yoshinari,Pusterhofer,1964-05-06,1995-08-22,9999-01-01,Senior Staff
279054,Elvis,Rubsam,1964-07-12,1986-09-05,9999-01-01,Senior Staff
279080,Aria,Piancastelli,1964-07-03,1987-07-05,9999-01-01,Senior Engineer
279083,Kerhong,Linnainmaa,1964-07-18,1985-08-26,9999-01-01,Senior Staff
279084,Phuoc,Zaumen,1964-12-16,1989-08-27,9999-01-01,Senior Staff
279104,Hongzue,Gulla,1964-04-15,1991-07-08,9999-01-01,Senior Staff
279125,Marsja,McClurg,1964-02-06,1992-08-10,9999-01-01,Senior Engineer
279129,Rosalyn,Landherr,1964-02-01,1985-02-07,9999-01-01,Senior Staff
279150,Alenka,Perin,1964-01-28,1989-05-23,9999-01-01,Senior Engineer
279179,Oscal,Narlikar,1964-05-16,1999-09-07,9999-01-01,Senior Engineer
279195,Hercules,Buchter,1964-08-14,1998-09-17,9999-01-01,Senior Staff
279212,Alagu,Auyong,1964-10-17,1986-09-04,9999-01-01,Senior Staff
279218,Heeju,Adachi,1964-07-15,1996-08-27,9999-01-01,Senior Engineer
279280,Niranjan,Debuse,1965-01-09,1992-09-21,9999-01-01,Senior Engineer
279291,Khedija,Raczkowsky,1964-11-25,1985-08-16,9999-01-01,Senior Engineer
279356,Elliott,Zambonelli,1964-06-13,1990-11-19,9999-01-01,Senior Staff
279364,Xiaocheng,Giveon,1964-01-26,1992-01-10,9999-01-01,Senior Engineer
279373,Kamran,Brookner,1964-07-14,1993-09-18,9999-01-01,Senior Staff
279377,Khun,Unno,1964-06-08,1992-02-28,9999-01-01,Senior Staff
279396,Tru,Denos,1964-10-31,1990-03-14,9999-01-01,Senior Staff
279463,Kshitij,Iacovou,1964-10-07,1994-03-22,9999-01-01,Technique Leader
279470,Adly,Luby,1964-04-05,1985-04-08,9999-01-01,Senior Engineer
279472,Spyrose,Iivonen,1964-11-30,1988-05-28,9999-01-01,Senior Engineer
279500,Shugo,Gurbaxani,1964-08-03,1991-09-26,9999-01-01,Senior Staff
279508,Rosli,Crouzet,1964-03-03,1996-07-13,9999-01-01,Senior Engineer
279536,Vugranam,Bennis,1964-01-08,1986-06-08,9999-01-01,Senior Staff
279547,Xiaoheng,Luce,1964-01-23,1990-06-12,9999-01-01,Senior Engineer
279588,Ymte,Cromarty,1964-03-01,1987-04-22,9999-01-01,Senior Engineer
279612,Florina,Velasco,1964-12-20,1985-02-27,9999-01-01,Senior Engineer
279640,Steen,Swiss,1964-07-23,1989-04-28,9999-01-01,Senior Staff
279665,Munehiro,Unno,1964-07-01,1986-11-04,9999-01-01,Senior Staff
279666,Stepehn,Luca,1964-02-11,1986-10-09,9999-01-01,Senior Engineer
279697,Shahar,Rajcani,1964-02-14,1988-08-01,9999-01-01,Senior Staff
279714,Poorav,Rothenberg,1964-04-19,1987-02-22,9999-01-01,Senior Engineer
279733,Takahito,Valtorta,1964-05-13,1992-04-10,9999-01-01,Senior Staff
279802,Mitsuyuki,Greibach,1964-03-07,1991-10-08,9999-01-01,Senior Engineer
279818,Ebbe,Denis,1964-10-02,1990-10-10,9999-01-01,Technique Leader
279847,Margo,Sambasivam,1964-03-22,1990-09-24,9999-01-01,Senior Engineer
279852,Alexius,Ferretti,1964-08-10,1994-06-07,9999-01-01,Technique Leader
279895,JoAnne,Naudin,1964-06-04,1985-02-03,9999-01-01,Senior Engineer
279907,Macha,Kusakari,1964-02-05,1986-10-09,9999-01-01,Senior Staff
279913,Younwoo,Vingron,1964-09-20,1993-01-08,9999-01-01,Senior Engineer
279929,Keung,Waterhouse,1964-10-22,1990-11-25,9999-01-01,Senior Staff
279948,Candida,Greibach,1964-10-07,1988-07-03,9999-01-01,Senior Engineer
280026,Shuzo,Pargas,1964-07-30,1985-10-31,9999-01-01,Senior Engineer
280034,Guadalupe,Anandan,1964-09-07,1994-10-11,9999-01-01,Senior Engineer
280037,Nechama,Bultermann,1964-11-20,1987-06-21,9999-01-01,Senior Engineer
280063,Charlene,Murthy,1964-04-14,1992-01-17,9999-01-01,Senior Engineer
280070,Niteen,Ebeling,1965-01-24,1988-03-29,9999-01-01,Senior Staff
280075,Gita,Fujisawa,1964-03-19,1995-10-26,9999-01-01,Senior Staff
280096,Georgi,Ghalwash,1964-06-12,1993-05-26,9999-01-01,Senior Engineer
280111,Prasadram,Ruther,1964-02-18,1987-11-10,9999-01-01,Senior Engineer
280191,Lijie,Tagansky,1964-10-25,1999-06-24,9999-01-01,Senior Staff
280239,Aleksandar,Armand,1964-01-24,1986-08-09,9999-01-01,Technique Leader
280270,Sachem,Carrera,1964-11-15,1993-09-03,9999-01-01,Senior Staff
280297,Palash,Schoegge,1964-07-15,1995-04-30,9999-01-01,Senior Staff
280317,Mats,Peng,1964-12-11,1988-10-31,9999-01-01,Senior Staff
280349,Katsuyuki,Meszaros,1964-05-20,1994-06-01,9999-01-01,Senior Engineer
280382,Aleksandar,Parascandalo,1964-03-25,1986-09-20,9999-01-01,Senior Engineer
280407,Hitomi,Socorro,1964-10-28,1998-03-06,9999-01-01,Senior Engineer
280420,Jahangir,Hofting,1965-01-31,1986-09-28,9999-01-01,Senior Staff
280432,Sham,Kavraki,1964-04-16,1991-11-18,9999-01-01,Senior Staff
280460,Matt,Munch,1964-04-21,1990-12-06,9999-01-01,Senior Staff
280466,Satosi,Navazio,1964-01-11,1986-10-27,9999-01-01,Senior Staff
280469,Kauko,Nations,1964-11-01,1986-11-30,9999-01-01,Technique Leader
280470,Halsur,Perl,1964-02-09,1993-02-25,9999-01-01,Senior Staff
280471,Siamak,Chepyzhov,1964-02-16,1989-10-23,9999-01-01,Senior Staff
280473,Monique,Kolvik,1964-01-31,1992-09-14,9999-01-01,Technique Leader
280479,Zongyan,Czaja,1964-11-22,1986-02-24,9999-01-01,Senior Engineer
280500,Eberhardt,Ramsay,1964-09-10,1996-07-06,9999-01-01,Senior Engineer
280537,Uwe,Badr,1964-09-07,1998-07-12,9999-01-01,Senior Staff
280546,Alain,Murthy,1964-09-15,1987-12-31,9999-01-01,Senior Engineer
280549,Sushant,Staudhammer,1964-06-21,1989-02-05,9999-01-01,Senior Engineer
280565,Urs,Slobodova,1964-03-02,1998-04-10,9999-01-01,Senior Engineer
280617,Yechiam,Sewelson,1964-07-04,1988-12-31,9999-01-01,Senior Staff
280621,Chiranjit,Baba,1964-06-02,1996-05-20,9999-01-01,Senior Engineer
280630,Aram,Sluis,1964-03-11,1986-04-30,9999-01-01,Senior Engineer
280648,Heeju,Lorys,1965-01-04,1986-12-27,9999-01-01,Senior Engineer
280649,Goa,Picaronny,1964-09-02,1989-05-21,9999-01-01,Senior Engineer
280716,Maia,Cmelik,1964-03-09,1988-11-23,9999-01-01,Senior Staff
280719,Subhash,Kaminger,1964-03-23,1989-01-12,9999-01-01,Senior Staff
280761,Shen,Binding,1964-12-18,1985-11-02,9999-01-01,Senior Staff
280780,Junsik,Lienhardt,1964-10-08,1999-08-18,9999-01-01,Senior Engineer
280782,Nidapan,Kusakabe,1964-03-17,1994-06-10,9999-01-01,Senior Engineer
280794,Reinhold,Ghazalie,1964-09-01,1989-01-10,9999-01-01,Senior Staff
280808,Huiqun,Codenie,1964-01-09,1992-12-10,9999-01-01,Senior Engineer
280828,Xinyu,Yeung,1964-11-20,1999-05-19,9999-01-01,Technique Leader
280850,Boguslaw,Sgarro,1964-08-25,1988-04-08,9999-01-01,Senior Engineer
280862,Leen,Sigstam,1964-05-05,2002-02-05,9999-01-01,Senior Staff
280887,Jaana,Peron,1964-11-26,1994-05-10,9999-01-01,Senior Staff
280899,Yuichiro,Bratten,1964-09-14,1987-10-27,9999-01-01,Senior Staff
280921,Yonghong,Lunn,1964-08-08,1989-09-29,9999-01-01,Senior Staff
280928,Yunming,Lenart,1964-12-26,1986-02-17,9999-01-01,Senior Engineer
280962,Morrie,Slutz,1964-09-20,1990-01-16,9999-01-01,Senior Staff
280970,Sashi,Katzenelson,1964-11-27,1985-12-31,9999-01-01,Senior Staff
281011,Abdulla,Azulay,1964-12-31,1989-05-27,9999-01-01,Senior Staff
281054,Haldun,Perfilyeva,1964-11-02,1987-09-23,9999-01-01,Senior Engineer
281066,Younwoo,Emiris,1964-03-28,1990-09-24,9999-01-01,Senior Engineer
281097,Ibibia,Beznosov,1964-08-20,1986-05-02,9999-01-01,Senior Engineer
281151,Kristen,Ermel,1964-12-30,1998-11-27,9999-01-01,Senior Engineer
281153,Arra,Akiyama,1964-04-29,1992-03-18,9999-01-01,Senior Engineer
281166,Horward,Casley,1964-06-20,1989-03-10,9999-01-01,Senior Staff
281176,Yuuichi,Botman,1964-11-11,1988-09-17,9999-01-01,Senior Staff
281178,Lucien,Murtagh,1964-02-02,2002-05-05,9999-01-01,Senior Engineer
281179,Moss,Sethi,1964-01-20,1989-09-21,9999-01-01,Senior Engineer
281193,Yucai,Kropp,1964-01-25,1989-10-20,9999-01-01,Senior Staff
281200,Ingemar,Hiroyama,1964-01-16,1999-08-31,9999-01-01,Senior Engineer
281237,Anyuan,Akazan,1964-12-20,1988-10-13,9999-01-01,Senior Engineer
281243,Surveyors,Roison,1964-07-11,1995-03-01,9999-01-01,Senior Staff
281263,Hilari,Yavatkar,1964-03-06,1995-08-05,9999-01-01,Senior Engineer
281279,Apostol,Constantine,1964-12-04,1997-07-20,9999-01-01,Senior Engineer
281289,Baocai,Schahn,1964-04-18,1991-03-30,9999-01-01,Technique Leader
281300,Munenori,Danecki,1964-03-13,1995-10-25,9999-01-01,Senior Staff
281309,Junichi,Piazza,1964-09-29,1986-04-03,9999-01-01,Senior Staff
281312,Quingbo,Juneja,1964-01-15,1995-06-29,9999-01-01,Senior Staff
281339,Sorina,Babu,1964-02-18,1987-07-06,9999-01-01,Senior Staff
281370,Mads,Picco,1964-02-11,1989-12-13,9999-01-01,Senior Staff
281419,Shaowen,Matteis,1964-03-07,1995-07-03,9999-01-01,Senior Staff
281435,Subhada,Junot,1964-02-13,1986-03-16,9999-01-01,Senior Staff
281479,Eckart,Kampfer,1964-05-22,1987-05-29,9999-01-01,Senior Staff
281481,Bojan,Bahr,1964-01-10,1998-05-19,9999-01-01,Senior Engineer
281561,Murthy,Ramalingam,1964-01-04,1993-01-11,9999-01-01,Technique Leader
281572,Shigenori,Roison,1964-03-18,1986-09-11,9999-01-01,Senior Engineer
281579,Izaskun,Landherr,1964-03-22,1989-08-05,9999-01-01,Senior Engineer
281580,Sanjeeva,Panienski,1964-10-30,1986-09-16,9999-01-01,Senior Staff
281583,Shaowei,Mersereau,1964-09-28,1985-09-02,9999-01-01,Senior Engineer
281588,Khedija,Edelhoff,1964-02-20,1989-03-22,9999-01-01,Senior Engineer
281609,Marin,Gulak,1964-12-27,1989-06-04,9999-01-01,Senior Engineer
281632,Sudharsan,Lamba,1964-10-10,1988-04-10,9999-01-01,Senior Engineer
281651,Guenter,Herath,1964-12-21,1992-06-02,9999-01-01,Senior Staff
281660,Mansur,Facello,1964-08-06,1995-02-12,9999-01-01,Senior Staff
281684,Moni,Peroz,1964-12-08,1987-08-26,9999-01-01,Senior Engineer
281685,Barun,Hitomi,1964-06-18,1988-04-05,9999-01-01,Senior Staff
281692,Khosrow,Sommen,1965-01-06,1990-03-03,9999-01-01,Senior Engineer
281695,Xiaopeng,Schwartzburd,1964-04-20,1994-07-22,9999-01-01,Senior Engineer
281719,Inderjeet,Koblitz,1964-07-16,1988-07-31,9999-01-01,Senior Staff
281726,Danil,Bresenham,1964-04-10,1989-09-28,9999-01-01,Senior Engineer
281756,Marie,Muntz,1964-07-18,1989-11-30,9999-01-01,Senior Staff
